"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009247","GO:0009247","glycolipid biosynthetic process","2/85","65/18670",0.0354101308607165,0.306221323086119,0.272492116039737,"ST6GALNAC3/ST3GAL6",2
"GO:0014823","GO:0014823","response to activity","2/85","65/18670",0.0354101308607165,0.306221323086119,0.272492116039737,"FNDC5/PTN",2
"GO:0061448","GO:0061448","connective tissue development","4/85","273/18670",0.0360509164679715,0.306221323086119,0.272492116039737,"PRRX1/ID2/PKDCC/FRZB",4
"GO:0021872","GO:0021872","forebrain generation of neurons","2/85","66/18670",0.0364107798190376,0.306221323086119,0.272492116039737,"CNTN2/DCLK2",2
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","2/85","66/18670",0.0364107798190376,0.306221323086119,0.272492116039737,"MAPK10/FRRS1L",2
"GO:0021915","GO:0021915","neural tube development","3/85","160/18670",0.0366215147577439,0.306221323086119,0.272492116039737,"HES3/LRP2/FZD2",3
"GO:0032387","GO:0032387","negative regulation of intracellular transport","2/85","67/18670",0.0374222903937414,0.306221323086119,0.272492116039737,"SIRT4/DERL3",2
"GO:0051705","GO:0051705","multi-organism behavior","2/85","67/18670",0.0374222903937414,0.306221323086119,0.272492116039737,"GAD1/CNTFR",2
"GO:0015718","GO:0015718","monocarboxylic acid transport","3/85","162/18670",0.0377784620867581,0.306221323086119,0.272492116039737,"SLC16A14/TRPC4/SLC16A11",3
"GO:0031214","GO:0031214","biomineral tissue development","3/85","163/18670",0.038363921629726,0.306221323086119,0.272492116039737,"PKDCC/PTN/GPC3",3
"GO:0019915","GO:0019915","lipid storage","2/85","68/18670",0.038444545505344,0.306221323086119,0.272492116039737,"SOAT1/HILPDA",2
"GO:0008088","GO:0008088","axo-dendritic transport","2/85","69/18670",0.0394774288929433,0.306221323086119,0.272492116039737,"MAP2/FEZ1",2
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","3/85","165/18670",0.0395487720117707,0.306221323086119,0.272492116039737,"LRP2/MYO3B/CACNB3",3
"GO:0021700","GO:0021700","developmental maturation","4/85","284/18670",0.0407237655108498,0.306221323086119,0.272492116039737,"CNTN2/ID2/SEZ6/DMC1",4
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","3/85","168/18670",0.0413607478272134,0.306221323086119,0.272492116039737,"FAM107A/PTN/CACNB3",3
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","4/85","286/18670",0.0416088258478871,0.306221323086119,0.272492116039737,"WLS/FRZB/GPC3/TMEM88",4
"GO:0071772","GO:0071772","response to BMP","3/85","170/18670",0.0425917606377432,0.306221323086119,0.272492116039737,"LRP2/GPC3/CRB2",3
"GO:0071773","GO:0071773","cellular response to BMP stimulus","3/85","170/18670",0.0425917606377432,0.306221323086119,0.272492116039737,"LRP2/GPC3/CRB2",3
"GO:0032272","GO:0032272","negative regulation of protein polymerization","2/85","72/18670",0.0426386982790979,0.306221323086119,0.272492116039737,"MAP2/FHOD3",2
"GO:0061035","GO:0061035","regulation of cartilage development","2/85","72/18670",0.0426386982790979,0.306221323086119,0.272492116039737,"PKDCC/FRZB",2
"GO:0003205","GO:0003205","cardiac chamber development","3/85","171/18670",0.0432141475796728,0.306221323086119,0.272492116039737,"ID2/LRP2/FZD2",3
"GO:0030239","GO:0030239","myofibril assembly","2/85","73/18670",0.0437129483629967,0.306221323086119,0.272492116039737,"NEBL/FHOD3",2
"GO:0032386","GO:0032386","regulation of intracellular transport","5/85","423/18670",0.0438366037223623,0.306221323086119,0.272492116039737,"MAP2/FEZ1/CACNB3/SIRT4/DERL3",5
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","4/85","292/18670",0.044329503385283,0.306221323086119,0.272492116039737,"LRP2/GPC3/CRB2/CCBE1",4
"GO:0016102","GO:0016102","diterpenoid biosynthetic process","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"CRABP2",1
"GO:0018065","GO:0018065","protein-cofactor linkage","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"GAD1",1
"GO:0035090","GO:0035090","maintenance of apical/basal cell polarity","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"CRB2",1
"GO:0038063","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"COL4A6",1
"GO:0045199","GO:0045199","maintenance of epithelial cell apical/basal polarity","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"CRB2",1
"GO:0046322","GO:0046322","negative regulation of fatty acid oxidation","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"SIRT4",1
"GO:0048570","GO:0048570","notochord morphogenesis","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"CRB2",1
"GO:0051409","GO:0051409","response to nitrosative stress","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"STOX1",1
"GO:0060068","GO:0060068","vagina development","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"LRP2",1
"GO:0060600","GO:0060600","dichotomous subdivision of an epithelial terminal unit","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"CTSH",1
"GO:0070862","GO:0070862","negative regulation of protein exit from endoplasmic reticulum","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"DERL3",1
"GO:0071600","GO:0071600","otic vesicle morphogenesis","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"STOX1",1
"GO:0072203","GO:0072203","cell proliferation involved in metanephros development","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"GPC3",1
"GO:0090336","GO:0090336","positive regulation of brown fat cell differentiation","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"FNDC5",1
"GO:1904350","GO:1904350","regulation of protein catabolic process in the vacuole","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"LRP2",1
"GO:1904526","GO:1904526","regulation of microtubule binding","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"MAP2",1
"GO:2000574","GO:2000574","regulation of microtubule motor activity","1/85","10/18670",0.0446166117732714,0.306221323086119,0.272492116039737,"MAP2",1
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","2/85","74/18670",0.0447972575271772,0.306221323086119,0.272492116039737,"GAD1/SIRT4",2
"GO:0072078","GO:0072078","nephron tubule morphogenesis","2/85","74/18670",0.0447972575271772,0.306221323086119,0.272492116039737,"GPC3/IRX3",2
"GO:0001707","GO:0001707","mesoderm formation","2/85","75/18670",0.0458915143206393,0.306221323086119,0.272492116039737,"WLS/CRB2",2
"GO:0030500","GO:0030500","regulation of bone mineralization","2/85","76/18670",0.0469956080773472,0.306221323086119,0.272492116039737,"PKDCC/PTN",2
"GO:0048844","GO:0048844","artery morphogenesis","2/85","76/18670",0.0469956080773472,0.306221323086119,0.272492116039737,"PRRX1/LRP2",2
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","2/85","76/18670",0.0469956080773472,0.306221323086119,0.272492116039737,"GPC3/IRX3",2
"GO:0048469","GO:0048469","cell maturation","3/85","177/18670",0.0470441676696949,0.306221323086119,0.272492116039737,"CNTN2/ID2/DMC1",3
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","3/85","178/18670",0.0476983563647277,0.306221323086119,0.272492116039737,"FRZB/GPC3/TMEM88",3
"GO:0042391","GO:0042391","regulation of membrane potential","5/85","434/18670",0.0480089603173901,0.306221323086119,0.272492116039737,"PTN/STOX1/SCN4B/CACNB3/SEZ6",5
"GO:0048332","GO:0048332","mesoderm morphogenesis","2/85","77/18670",0.0481094289115317,0.306221323086119,0.272492116039737,"WLS/CRB2",2
"GO:0048678","GO:0048678","response to axon injury","2/85","77/18670",0.0481094289115317,0.306221323086119,0.272492116039737,"PTN/FLRT3",2
"GO:0001574","GO:0001574","ganglioside biosynthetic process","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"ST6GALNAC3",1
"GO:0003356","GO:0003356","regulation of cilium beat frequency","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"ARMC4",1
"GO:0018095","GO:0018095","protein polyglutamylation","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"TTLL6",1
"GO:0021892","GO:0021892","cerebral cortex GABAergic interneuron differentiation","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"CNTN2",1
"GO:0034379","GO:0034379","very-low-density lipoprotein particle assembly","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"SOAT1",1
"GO:0043129","GO:0043129","surfactant homeostasis","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"CTSH",1
"GO:0048672","GO:0048672","positive regulation of collateral sprouting","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"CRABP2",1
"GO:0048680","GO:0048680","positive regulation of axon regeneration","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"PTN",1
"GO:0051013","GO:0051013","microtubule severing","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"TTLL6",1
"GO:0072070","GO:0072070","loop of Henle development","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"IRX3",1
"GO:0086016","GO:0086016","AV node cell action potential","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"SCN4B",1
"GO:0086027","GO:0086027","AV node cell to bundle of His cell signaling","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"SCN4B",1
"GO:1902805","GO:1902805","positive regulation of synaptic vesicle transport","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"MAP2",1
"GO:1904396","GO:1904396","regulation of neuromuscular junction development","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"PTN",1
"GO:1905146","GO:1905146","lysosomal protein catabolic process","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"LRP2",1
"GO:2001241","GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/85","11/18670",0.0489685725449365,0.306221323086119,0.272492116039737,"WWOX",1
"GO:0070613","GO:0070613","regulation of protein processing","3/85","180/18670",0.0490202227376214,0.306221323086119,0.272492116039737,"CNTN2/SIRT4/CCBE1",3
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","3/85","180/18670",0.0490202227376214,0.306221323086119,0.272492116039737,"GPC3/STOX1/FZD2",3
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway","2/85","78/18670",0.0492328677130175,0.306221323086119,0.272492116039737,"PRRX1/GPC3",2
"GO:0061333","GO:0061333","renal tubule morphogenesis","2/85","78/18670",0.0492328677130175,0.306221323086119,0.272492116039737,"GPC3/IRX3",2
"GO:0072028","GO:0072028","nephron morphogenesis","2/85","78/18670",0.0492328677130175,0.306221323086119,0.272492116039737,"GPC3/IRX3",2
"GO:1903317","GO:1903317","regulation of protein maturation","3/85","182/18670",0.0503599981679091,0.306221323086119,0.272492116039737,"CNTN2/SIRT4/CCBE1",3
"GO:0003151","GO:0003151","outflow tract morphogenesis","2/85","79/18670",0.0503658161425772,0.306221323086119,0.272492116039737,"LRP2/FZD2",2
"GO:0021953","GO:0021953","central nervous system neuron differentiation","3/85","183/18670",0.0510365725288277,0.306221323086119,0.272492116039737,"CNTN2/MAP2/DCLK2",3
"GO:0050770","GO:0050770","regulation of axonogenesis","3/85","183/18670",0.0510365725288277,0.306221323086119,0.272492116039737,"CRABP2/CNTN2/MAP2",3
"GO:0007369","GO:0007369","gastrulation","3/85","185/18670",0.0524030345463532,0.306221323086119,0.272492116039737,"WLS/GPC3/CRB2",3
"GO:0021766","GO:0021766","hippocampus development","2/85","81/18670",0.0526598123560424,0.306221323086119,0.272492116039737,"DCLK2/FEZ1",2
"GO:0033238","GO:0033238","regulation of cellular amine metabolic process","2/85","81/18670",0.0526598123560424,0.306221323086119,0.272492116039737,"ODC1/SIRT4",2
"GO:0048708","GO:0048708","astrocyte differentiation","2/85","81/18670",0.0526598123560424,0.306221323086119,0.272492116039737,"CNTN2/ID2",2
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","2/85","81/18670",0.0526598123560424,0.306221323086119,0.272492116039737,"PTN/STOX1",2
"GO:1903533","GO:1903533","regulation of protein targeting","2/85","81/18670",0.0526598123560424,0.306221323086119,0.272492116039737,"CACNB3/SIRT4",2
"GO:0003161","GO:0003161","cardiac conduction system development","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"ID2",1
"GO:0006828","GO:0006828","manganese ion transport","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"TRPC4",1
"GO:0021903","GO:0021903","rostrocaudal neural tube patterning","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"HES3",1
"GO:0032252","GO:0032252","secretory granule localization","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"MAP2",1
"GO:0045161","GO:0045161","neuronal ion channel clustering","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"CNTN2",1
"GO:0060081","GO:0060081","membrane hyperpolarization","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"CACNB3",1
"GO:0070572","GO:0070572","positive regulation of neuron projection regeneration","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"PTN",1
"GO:0071340","GO:0071340","skeletal muscle acetylcholine-gated channel clustering","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"PTN",1
"GO:0072178","GO:0072178","nephric duct morphogenesis","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"GPC3",1
"GO:0086067","GO:0086067","AV node cell to bundle of His cell communication","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"SCN4B",1
"GO:0097090","GO:0097090","presynaptic membrane organization","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"CNTN2",1
"GO:1901387","GO:1901387","positive regulation of voltage-gated calcium channel activity","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"CACNB3",1
"GO:1903909","GO:1903909","regulation of receptor clustering","1/85","12/18670",0.0533009414464681,0.306221323086119,0.272492116039737,"PTN",1
"GO:0048167","GO:0048167","regulation of synaptic plasticity","3/85","187/18670",0.0537871656909931,0.306221323086119,0.272492116039737,"CNTN2/FAM107A/PTN",3
"GO:0060415","GO:0060415","muscle tissue morphogenesis","2/85","82/18670",0.0538206472747651,0.306221323086119,0.272492116039737,"LRP2/FZD2",2
"GO:0009416","GO:0009416","response to light stimulus","4/85","314/18670",0.0551441292929345,0.306221323086119,0.272492116039737,"ID2/MAPK10/PTN/PLEKHB1",4
"GO:0002028","GO:0002028","regulation of sodium ion transport","2/85","85/18670",0.0573572378928604,0.306221323086119,0.272492116039737,"SCN4B/NKAIN4",2
"GO:0009798","GO:0009798","axis specification","2/85","85/18670",0.0573572378928604,0.306221323086119,0.272492116039737,"WLS/GPC3",2
"GO:0072384","GO:0072384","organelle transport along microtubule","2/85","85/18670",0.0573572378928604,0.306221323086119,0.272492116039737,"MAP2/FEZ1",2
"GO:0001967","GO:0001967","suckling behavior","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"CNTFR",1
"GO:0001973","GO:0001973","adenosine receptor signaling pathway","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"CNTN2",1
"GO:0006596","GO:0006596","polyamine biosynthetic process","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"ODC1",1
"GO:0015812","GO:0015812","gamma-aminobutyric acid transport","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"TRPC4",1
"GO:0019896","GO:0019896","axonal transport of mitochondrion","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"FEZ1",1
"GO:0021794","GO:0021794","thalamus development","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"PTN",1
"GO:0031115","GO:0031115","negative regulation of microtubule polymerization","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"MAP2",1
"GO:0032536","GO:0032536","regulation of cell projection size","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"CNTN2",1
"GO:0034982","GO:0034982","mitochondrial protein processing","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"SIRT4",1
"GO:0035641","GO:0035641","locomotory exploration behavior","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"GAD1",1
"GO:0038065","GO:0038065","collagen-activated signaling pathway","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"COL4A6",1
"GO:0048505","GO:0048505","regulation of timing of cell differentiation","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"HES3",1
"GO:0048711","GO:0048711","positive regulation of astrocyte differentiation","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"ID2",1
"GO:0048715","GO:0048715","negative regulation of oligodendrocyte differentiation","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"ID2",1
"GO:0048875","GO:0048875","chemical homeostasis within a tissue","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"CTSH",1
"GO:0050966","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"CACNB3",1
"GO:0071285","GO:0071285","cellular response to lithium ion","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"ID2",1
"GO:0090179","GO:0090179","planar cell polarity pathway involved in neural tube closure","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"FZD2",1
"GO:0098903","GO:0098903","regulation of membrane repolarization during action potential","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"CACNB3",1
"GO:1902902","GO:1902902","negative regulation of autophagosome assembly","1/85","13/18670",0.0576138056321821,0.306221323086119,0.272492116039737,"FEZ1",1
